EnsemblID,predictedProb,HGNCsymbol,batch,exp_mis,exp_lof,mis_z,lof_z,pLI,NimblegenSeqCapEZv2,Medexome
ENSG00000188811,0.868033333,NHLRC3,testing,103.689897,12.95185376,-0.639336564,1.91348197,0.003808656,F,F
ENSG00000120685,0.867883333,PROSER1,testing,277.3476829,21.65304751,-1.13521862,3.757939772,0.736135592,T,T
ENSG00000132952,0.8678,USPL1,testing,296.4733575,23.22601595,-1.634151553,3.746227546,0.49129698,F,T
ENSG00000006468,0.867783333,ETV1,testing,147.9741806,16.52029396,-0.161873466,4.026229497,0.996674203,T,T
ENSG00000065978,0.86755,YBX1,testing,128.1103089,13.73815524,3.677956372,3.671588305,0.990640769,T,T
ENSG00000104375,0.867183333,STK3,testing,132.5137618,16.21309698,0.91411957,0.54444893,5.74E-09,T,T
ENSG00000135316,0.867016667,SYNCRIP,testing,205.3009921,21.0126234,3.935989981,4.54077305,0.999378591,T,T
ENSG00000149256,0.866883333,TENM4,testing,781.7762669,49.58940484,1.657963483,6.131633732,0.999718776,T,T
ENSG00000026103,0.866866667,FAS,HItraining,92.5514093,12.70440198,0.282246309,2.974917851,0.726173344,F,F
ENSG00000113580,0.8666,NR3C1,testing,216.3864747,21.20035389,1.475884201,3.485319918,0.311618466,T,T
ENSG00000141499,0.866533333,WRAP53,testing,225.3188613,24.59919653,0.629506164,3.914420716,0.617463015,T,T
ENSG00000139746,0.8665,RBM26,testing,292.4418734,44.09175263,2.243596719,6.279253372,0.999996998,T,T
ENSG00000162772,0.865766667,ATF3,testing,64.3355278,7.60175143,1.179090365,2.012596423,0.276113481,T,T
ENSG00000162624,0.865416667,LHX8,testing,114.9092987,11.91291904,1.866641721,2.84499926,0.663323206,T,T
ENSG00000043039,0.865366667,BARX2,testing,117.719801,9.33459014,0.302934028,2.053811519,0.123464488,F,F
ENSG00000080503,0.865166667,SMARCA2,testing,557.7322315,63.19256615,5.565745427,7.126827808,0.999998264,T,T
ENSG00000162402,0.86515,USP24,testing,637.1651299,95.27562584,3.142301453,8.755619984,0.999999998,T,T
ENSG00000126804,0.865116667,ZBTB1,testing,201.8511669,15.31006071,3.024464438,3.62278664,0.973423964,F,F
ENSG00000137693,0.8649,YAP1,testing,175.8484655,18.74079093,2.318152611,4.288284991,0.9985478,T,T
ENSG00000122873,0.864166667,CISD1,testing,33.71014564,5.432851477,0.481042699,1.88390485,0.464700956,F,F
ENSG00000067082,0.863866667,KLF6,HItraining,113.9689389,8.00705194,2.564306998,2.803018844,0.925053295,F,F
ENSG00000170142,0.8637,UBE2E1,testing,62.918249,6.46075567,2.214844671,2.517858749,0.872957997,T,T
ENSG00000180694,0.8637,TMEM64,testing,142.8737599,5.827567096,3.145708937,1.570611867,0.157412876,F,F
ENSG00000189079,0.86365,ARID2,testing,536.6250365,51.5860663,1.871273651,6.700932077,0.999999053,T,T
ENSG00000143776,0.863566667,CDC42BPA,testing,508.8669141,70.59352366,1.753416501,7.143868534,0.999920148,T,T
ENSG00000173473,0.86345,SMARCC1,HItraining,362.9575411,49.4369434,2.386563478,6.683140063,0.999999593,T,T
ENSG00000118816,0.862833333,CCNI,testing,105.3356518,9.22680628,0.30194183,2.682842999,0.789094043,T,T
ENSG00000134138,0.861683333,MEIS2,testing,195.2880703,19.46146745,3.19516096,4.145415881,0.994254955,T,T
ENSG00000164107,0.861583333,HAND2,testing,113.204341,4.277543851,2.813629716,1.56978791,0.351297752,F,F
ENSG00000137871,0.861433333,ZNF280D,testing,266.7893084,31.78496444,0.083527117,4.530492463,0.820128047,T,T
ENSG00000187140,0.861333333,FOXD3,testing,NA,NA,NA,NA,NA,T,T
ENSG00000165119,0.8611,HNRNPK,testing,179.4780906,23.8192526,4.435154031,4.834524152,0.999782389,T,T
ENSG00000125266,0.861066667,EFNB2,testing,124.8179068,8.59007232,2.005918053,2.903274468,0.938926865,F,F
ENSG00000162775,0.86105,RBM15,testing,460.9911327,29.2793245,4.487627409,5.177000553,0.999853093,T,T
ENSG00000114251,0.860916667,WNT5A,testing,168.0870375,11.03524519,2.455520771,3.290643095,0.974673047,T,T
ENSG00000143933,0.86085,CALM2,testing,41.93258264,6.089388248,2.789654032,2.444423872,0.856387219,T,T
ENSG00000273269,0.86085,,testing,NA,NA,NA,NA,NA,T,T
ENSG00000100614,0.860833333,PPM1A,testing,126.2642418,12.54491002,1.97029457,3.508516052,0.985449561,F,F
ENSG00000142864,0.860783333,SERBP1,testing,187.3027803,25.05893068,3.334563609,4.958735623,0.999863114,T,T
ENSG00000160710,0.860716667,ADAR,HItraining,423.4333792,33.83685009,3.005285202,4.740398262,0.907595373,T,T
ENSG00000178966,0.860716667,RMI1,testing,160.1128319,12.43085082,-0.80739061,1.806789981,0.003097098,F,F
ENSG00000178573,0.86065,MAF,testing,198.8225909,5.073277409,4.954280762,1.791386923,0.429001156,F,F
ENSG00000099250,0.860333333,NRP1,testing,319.7782631,33.68635415,0.732444863,5.066633839,0.996035953,T,T
ENSG00000181555,0.860216667,SETD2,testing,750.1347272,77.08117168,3.484827853,7.568611199,0.999992944,T,T
ENSG00000109339,0.860183333,MAPK10,HItraining,146.6393728,18.81975969,2.974413749,3.612289349,0.834149756,T,T
ENSG00000151151,0.859783333,IPMK,testing,125.2360445,13.71134373,-0.120806394,2.865455391,0.426106182,F,F
ENSG00000138650,0.859583333,PCDH10,testing,521.8191313,24.62302083,4.471226724,4.116909465,0.894430213,T,T
ENSG00000128683,0.859433333,GAD1,testing,213.443263,23.0103505,2.492302981,3.925709902,0.822540153,T,T
ENSG00000165671,0.859083333,NSD1,HItraining,833.7357955,74.84725873,2.384003367,8.111941362,0.999999999,T,T
ENSG00000120616,0.859,EPC1,testing,275.4301942,37.48704198,2.370444888,5.903203788,0.999993177,T,T
ENSG00000108001,0.858816667,EBF3,testing,263.1183574,23.22907544,4.888472324,4.568725654,0.998590014,T,T
ENSG00000143190,0.858216667,POU2F1,testing,231.1836036,25.22739559,1.453512496,4.186491727,0.913950638,T,T
ENSG00000113658,0.8578,SMAD5,HItraining,135.8492375,12.66022341,2.511575521,3.524603914,0.986055593,T,T
ENSG00000075391,0.857716667,RASAL2,testing,435.0432302,37.67156271,0.70452501,4.627370588,0.226449659,T,T
ENSG00000148704,0.857583333,VAX1,testing,86.9423608,6.14530886,2.462440189,2.056029324,0.534984091,F,F
ENSG00000123080,0.8573,CDKN2C,HItraining,60.5453092,3.89947064,0.977182325,1.454472823,0.315707026,T,T
ENSG00000196482,0.857166667,ESRRG,testing,161.1477045,12.88447672,2.972537874,3.279717027,0.93661121,T,T
ENSG00000100644,0.856933333,HIF1A,testing,244.8636397,29.41119867,1.464839343,4.641501452,0.980689532,T,T
ENSG00000185787,0.856866667,MORF4L1,testing,110.2127175,18.25695754,1.547408081,3.537068111,0.802941003,T,T
ENSG00000167034,0.85585,NKX3-1,HItraining,100.2627229,6.05416776,0.208224345,0.424396908,0.000884341,F,F
ENSG00000204335,0.855816667,SP5,testing,189.0284869,5.110812635,2.84706588,1.801243308,0.432721441,T,T
ENSG00000100852,0.855533333,ARHGAP5,testing,425.7201526,30.49757588,0.965304263,4.752949483,0.987053698,T,T
ENSG00000122257,0.855383333,RBBP6,testing,548.0385228,55.85634285,1.066372207,6.873142061,0.999999003,T,T
ENSG00000153187,0.855316667,HNRNPU,testing,294.3477615,30.39823652,3.858666634,5.281858392,0.999903323,T,T
ENSG00000129514,0.855216667,FOXA1,testing,NA,NA,NA,NA,NA,T,T
ENSG00000164532,0.854966667,TBX20,testing,144.718804,12.70388341,2.102821725,2.696913438,0.337045818,T,T
ENSG00000113810,0.854833333,SMC4,testing,373.6560773,44.0603951,0.067208595,4.933709534,0.105530996,T,T
ENSG00000064218,0.8547,DMRT3,testing,203.8151755,10.49333479,-0.862852718,1.374047376,0.001373452,T,T
ENSG00000181467,0.854516667,RAP2B,testing,106.0792947,3.45453514,3.850446834,1.308169979,0.275476508,T,T
ENSG00000157764,0.8542,BRAF,HItraining,222.8047926,38.78982427,3.991338722,5.851382314,0.999978196,T,T
ENSG00000172915,0.853683333,NBEA,testing,791.1893862,93.88791667,4.176669207,9.393841868,1,T,T
ENSG00000119508,0.853633333,NR4A3,testing,NA,NA,NA,NA,NA,F,F
ENSG00000145362,0.853516667,ANK2,HItraining,1210.592197,110.4278371,1.062657698,9.749623885,1,T,T
ENSG00000135387,0.853133333,CAPRIN1,testing,240.2951479,32.46278409,1.492313814,5.296224519,0.999767662,T,T
ENSG00000055130,0.852833333,CUL1,testing,255.6902919,41.80617402,6.016476675,5.945252282,0.99996329,T,T
ENSG00000180447,0.8526,GAS1,testing,143.515732,2.788215258,4.267251847,1.654065954,0.616849185,F,F
ENSG00000082898,0.852533333,XPO1,testing,295.6486052,40.45318454,6.049104083,6.300369586,0.999999567,T,T
ENSG00000121741,0.85245,ZMYM2,testing,342.0231701,46.28389571,1.851955752,5.574307098,0.974459956,T,T
ENSG00000153936,0.852433333,HS2ST1,testing,118.8203062,14.88834941,1.203468594,3.052024245,0.535866622,T,T
ENSG00000155621,0.85225,C9orf85,testing,49.04330032,6.345086334,-0.904942635,0.922209843,0.006921051,F,F
ENSG00000163320,0.8522,CGGBP1,testing,54.9051508,4.70869857,1.511969579,2.149513404,0.777631518,T,T
ENSG00000176842,0.85215,IRX5,testing,NA,NA,NA,NA,NA,F,F
ENSG00000094975,0.852033333,SUCO,testing,342.5504073,43.13179322,-0.196873488,4.997305385,0.302497744,T,T
ENSG00000135862,0.851983333,LAMC1,testing,572.4074336,54.0599535,0.928304558,6.879110648,0.999999625,T,T
ENSG00000111276,0.851916667,CDKN1B,HItraining,97.5783559,5.8953895,-0.664576907,2.405171024,0.847005306,T,T
ENSG00000146963,0.8519,C7orf55-LUC7L2,testing,148.1354518,20.41131453,2.939105046,4.25607417,0.995965818,T,T
ENSG00000108821,0.851833333,COL1A1,HItraining,587.7372475,69.86587869,3.969276593,7.924314375,0.999999999,T,T
ENSG00000115310,0.851683333,RTN4,testing,330.7436344,20.07310628,-2.373651661,2.890421527,0.010835356,T,T
ENSG00000089775,0.8515,ZBTB25,testing,127.6143645,10.44265409,-0.709461782,0.748766155,3.31E-05,F,F
ENSG00000134504,0.851416667,KCTD1,testing,102.7720476,8.407066145,1.774174698,2.87218177,0.934855731,T,T
ENSG00000180530,0.8514,NRIP1,testing,307.4815667,18.30463479,-2.664366515,4.00656002,0.991172158,T,T
ENSG00000138768,0.851366667,USO1,testing,225.6132923,29.77782801,-0.566175658,4.497865149,0.918011906,T,T
ENSG00000196504,0.85065,PRPF40A,testing,241.0229625,36.70355201,2.80471947,5.020237185,0.966325783,T,T
ENSG00000151923,0.850516667,TIAL1,testing,120.4134873,19.23090735,3.851770969,4.343997939,0.998790732,T,T
ENSG00000110031,0.849783333,LPXN,testing,123.7185185,12.56410114,-0.188276074,2.113884696,0.017200443,F,F
ENSG00000036257,0.849683333,CUL3,testing,248.4495696,28.60428312,4.947897613,4.557061352,0.974063405,T,T
ENSG00000159263,0.849466667,SIM2,testing,205.0450249,19.24489689,0.923801895,3.216556289,0.178825369,F,F
ENSG00000147883,0.84945,CDKN2B,HItraining,81.78061572,3.517636484,0.961696801,1.329710826,0.281057557,T,T
ENSG00000113657,0.849266667,DPYSL3,testing,199.4334874,16.37046402,2.197030257,4.007930061,0.996483174,T,T
ENSG00000123095,0.849033333,BHLHE41,testing,NA,NA,NA,NA,NA,F,F
ENSG00000179915,0.848916667,NRXN1,HItraining,541.7231082,45.32271367,3.020329748,6.080238129,0.999948738,T,T
ENSG00000189241,0.848833333,TSPYL1,testing,192.9986485,10.60165212,2.147629067,1.704194038,0.007991587,F,F
ENSG00000118762,0.848766667,PKD2,HItraining,261.8268357,37.62574572,-0.126147488,5.268749469,0.99527786,T,T
ENSG00000011566,0.8487,MAP4K3,testing,258.143766,44.74216898,0.613235067,5.293123988,0.804701046,T,T
ENSG00000141027,0.84865,NCOR1,testing,801.6721775,97.1596578,3.414787096,8.85965087,0.999999999,T,T
ENSG00000087494,0.848333333,PTHLH,testing,72.58379573,7.866595607,1.641030312,2.778325445,0.921296518,F,F
ENSG00000168916,0.84795,ZNF608,testing,497.4833217,28.9586176,0.449186949,5.330631041,0.999968158,T,T
ENSG00000077782,0.847883333,FGFR1,HItraining,313.2606628,30.87630666,2.798365608,4.791225116,0.988744285,T,T
ENSG00000162613,0.847666667,FUBP1,testing,200.564496,29.38294623,2.886099231,5.36954382,0.999972831,T,T
ENSG00000163064,0.847433333,EN1,testing,186.1384908,4.345232722,3.410787488,2.064886702,0.75193186,T,T
ENSG00000079246,0.8474,XRCC5,HItraining,219.1931565,32.59650818,1.823427708,5.655555191,0.999991832,T,T
ENSG00000169851,0.8471,PCDH7,testing,NA,NA,NA,NA,NA,F,F
ENSG00000108474,0.84705,PIGL,testing,96.9245096,10.55994503,-0.301842891,0.7803501,3.55E-05,T,T
ENSG00000206535,0.846666667,LNP1,testing,60.546015,7.40098593,0.034322135,0.874247766,0.001885176,T,T
ENSG00000114423,0.8462,CBLB,testing,318.1643673,38.42742017,0.690044752,5.022012614,0.913125167,T,T
ENSG00000166573,0.846166667,GALR1,HItraining,167.4179372,6.84161206,1.490077996,0.318729587,0.000193369,F,F
ENSG00000121039,0.846116667,RDH10,testing,111.4363171,8.383796382,3.773298297,2.868204045,0.934320139,F,F
ENSG00000102531,0.845983333,FNDC3A,testing,358.2802972,47.55681369,0.524058124,6.112972165,0.999884368,T,T
ENSG00000139218,0.845916667,SCAF11,testing,401.2766042,40.43640804,-1.70244523,5.675955184,0.999681331,T,T
ENSG00000145147,0.8458,SLIT2,testing,534.8663902,60.44533045,1.710258869,7.064367801,0.999999067,T,T
ENSG00000177917,0.8457,ARL6IP6,testing,114.615777,6.06582863,0.302257134,1.635285793,0.170955561,T,T
ENSG00000152795,0.845,HNRNPDL,testing,166.9039979,16.48166919,2.002956857,3.533520919,0.916051063,T,T
ENSG00000187098,0.844816667,MITF,HItraining,194.1322503,22.05045143,0.74184703,4.440607037,0.997810644,T,T
ENSG00000159592,0.84475,GPBP1L1,testing,151.7864946,18.21534478,-0.484886416,3.299350761,0.43532405,T,T
ENSG00000139146,0.844516667,FAM60A,testing,65.20140447,8.500260255,1.950575725,2.888057249,0.93695984,T,T
ENSG00000169855,0.8445,ROBO1,testing,517.3606489,65.22554625,-0.271797992,4.933813949,3.04E-08,T,T
ENSG00000183291,0.844433333,,testing,47.17320039,5.064681413,0.083548926,1.789122697,0.428149535,T,T
ENSG00000153560,0.8443,UBP1,testing,183.2624395,24.03808947,2.430256494,4.856682035,0.999799487,T,T
ENSG00000156976,0.844,EIF4A2,testing,134.1340733,16.89939339,4.102216401,4.072163503,0.997112605,T,T
ENSG00000134438,0.84385,RAX,testing,143.4767925,5.780702582,2.673702472,2.381661418,0.841214636,F,F
ENSG00000095787,0.843683333,WAC,testing,193.5601877,25.69132697,1.566591039,5.020916358,0.999891943,T,T
ENSG00000106415,0.843666667,GLCCI1,testing,167.3729305,15.90920477,0.732434084,2.957659832,0.24528208,T,T
ENSG00000143995,0.843583333,MEIS1,testing,130.5963481,13.80954565,3.278376362,3.681115602,0.990885197,T,T
ENSG00000132130,0.84355,LHX1,testing,186.800407,7.767809398,3.535788214,2.04998795,0.289265566,F,F
ENSG00000187164,0.8435,KIAA1598,testing,174.0673192,28.80990559,1.485415489,4.394165592,0.886314077,T,T
ENSG00000204103,0.843466667,MAFB,testing,NA,NA,NA,NA,NA,T,T
ENSG00000142700,0.842933333,DMRTA2,testing,NA,NA,NA,NA,NA,T,T
ENSG00000077097,0.842866667,TOP2B,testing,367.9855502,47.95555738,2.523905513,5.858454782,0.997311093,T,T
ENSG00000120833,0.842833333,SOCS2,testing,66.90906355,4.588582655,1.429672309,1.197050631,0.098530408,T,T
ENSG00000116903,0.842766667,EXOC8,testing,294.5015667,17.28225344,3.434515363,3.879752944,0.987113069,T,T
ENSG00000136630,0.842316667,HLX,testing,218.8982035,10.76525948,1.914081811,2.646319133,0.561219969,T,T
ENSG00000106829,0.842266667,TLE4,testing,283.6703475,30.95996161,3.939982585,5.333726326,0.99992164,T,T
ENSG00000115419,0.84205,GLS,testing,168.0635507,29.52259529,3.586690207,5.017666244,0.9993026,T,T
ENSG00000151914,0.841966667,DST,testing,1411.308364,180.1809203,0.121188641,11.74698367,1,T,T
ENSG00000170881,0.841966667,RNF139,testing,221.911984,16.01282134,2.22983415,2.726178888,0.060873833,F,F
ENSG00000136535,0.841283333,TBR1,testing,307.8541088,14.75702296,5.571306963,3.805301093,0.993588037,T,T
ENSG00000169856,0.841266667,ONECUT1,testing,231.7419368,6.67726895,2.497867148,1.793009474,0.209132853,F,T
ENSG00000152669,0.840983333,CCNO,testing,158.1955632,6.397127858,1.407586283,1.330482121,0.040710125,F,F
ENSG00000010072,0.840816667,SPRTN,testing,157.0076202,16.27635744,-0.351019911,3.750860841,0.981335747,T,T
ENSG00000133424,0.840683333,LARGE,testing,330.1135282,27.30315843,2.722036425,4.417718336,0.958481012,T,T
ENSG00000229415,0.8406,SFTA3,testing,29.03098599,3.669200503,-0.360302868,1.380336969,0.294636982,F,F
ENSG00000083857,0.8404,FAT1,testing,1599.243094,91.16345577,-1.758280731,5.930588704,1.78E-10,T,T
ENSG00000188620,0.84035,HMX3,testing,153.1110146,4.635942024,2.534228769,2.132842027,0.772661528,F,F
ENSG00000073792,0.840166667,IGF2BP2,testing,220.7933041,26.36904224,2.72532767,4.315089963,0.942124149,T,T
ENSG00000075539,0.84015,FRYL,testing,895.1064431,113.0263761,2.110702078,9.22679063,0.999999993,T,T
ENSG00000149948,0.839966667,HMGA2,testing,27.58641972,4.106487365,1.544619248,2.007358397,0.733852104,F,F
ENSG00000061676,0.8399,NCKAP1,testing,331.2523133,50.72346121,3.984175498,7.054953053,0.999999991,T,T
ENSG00000125820,0.839866667,NKX2-2,testing,143.4923099,8.344869071,2.143372825,2.175718052,0.337334272,F,F
ENSG00000187147,0.83965,RNF220,testing,228.4569594,25.02006354,3.186110285,4.756851862,0.999277879,T,T
ENSG00000143032,0.839466667,BARHL2,testing,169.3485641,6.872239492,1.967572202,1.841065134,0.222344944,T,T
ENSG00000166949,0.83935,SMAD3,HItraining,173.8579149,15.13453398,4.409073158,3.344412448,0.868268313,F,F
ENSG00000162849,0.839183333,KIF26B,testing,788.4514184,35.96740043,1.958817002,5.775618425,0.999987956,T,T
ENSG00000170035,0.839083333,UBE2E3,testing,61.23176647,7.427848411,3.264846609,2.336274168,0.653907526,T,T
ENSG00000109689,0.839016667,STIM2,testing,NA,NA,NA,NA,NA,T,T
ENSG00000136261,0.838833333,BZW2,testing,125.7708225,15.9083819,1.69095208,3.950960347,0.995822418,T,T
ENSG00000010017,0.838666667,RANBP9,testing,227.8519284,28.24995832,2.393049996,5.265002861,0.999958496,T,T
ENSG00000079102,0.83855,RUNX1T1,testing,225.8724333,20.08677645,3.055081513,4.439610342,0.999121688,T,T
ENSG00000186298,0.83855,PPP1CC,testing,100.2970102,13.28252838,3.579799271,3.338390868,0.944905081,F,F
ENSG00000146278,0.838433333,PNRC1,testing,130.3398354,5.683463683,1.942484232,2.36154513,0.83615928,F,F
ENSG00000145293,0.838416667,ENOPH1,testing,88.85287785,11.05902015,1.912282996,1.506946166,0.001757841,T,T
ENSG00000131711,0.83835,MAP1B,testing,760.9474067,48.84084523,2.038160336,6.35582452,0.999986248,T,T
ENSG00000171444,0.838066667,MCC,testing,389.9978244,37.97746712,-1.16413561,3.050457296,2.26E-08,T,T
ENSG00000198961,0.838066667,PJA2,testing,186.2731205,18.55302142,-1.280373669,3.346843847,0.466603862,T,T
ENSG00000171044,0.8377,XKR6,testing,297.1376829,18.3724338,4.089923461,3.783725059,0.956776701,T,T
ENSG00000171988,0.837483333,JMJD1C,testing,720.7083191,69.88075269,0.231538978,8.162229111,1,T,T
ENSG00000107372,0.837416667,ZFAND5,testing,60.3000655,7.56341981,1.971527844,2.724261555,0.912585067,F,T
ENSG00000122376,0.837283333,FAM35A,testing,203.6420037,14.41799962,1.94142845,2.717825297,0.156586369,T,T
ENSG00000152192,0.837183333,POU4F1,testing,NA,NA,NA,NA,NA,F,F
ENSG00000116062,0.836683333,MSH6,HItraining,NA,NA,NA,NA,NA,T,T
ENSG00000178403,0.836383333,NEUROG2,testing,153.8210578,4.385080197,2.438064682,1.601289546,0.361612797,F,F
ENSG00000104312,0.8361,RIPK2,testing,156.9987128,19.49292139,1.639473306,3.476037926,0.554263286,T,T
ENSG00000203667,0.836033333,COX20,testing,30.8994098,3.84177407,-0.712784147,0.425421436,0.011885436,T,T
ENSG00000118257,0.836,NRP2,testing,366.8824835,32.74672656,1.222727789,3.76443328,0.00171165,T,T
ENSG00000102786,0.835916667,INTS6,testing,263.0461155,34.88912749,3.801280612,5.851062846,0.999996535,T,T
ENSG00000155380,0.835683333,SLC16A1,testing,151.8749018,14.25921083,1.026956689,3.215914069,0.826067878,T,T
ENSG00000118263,0.835633333,KLF7,testing,128.0701752,8.19953427,2.596279856,2.836509735,0.929930709,T,T
ENSG00000102908,0.835583333,NFAT5,testing,420.7479223,49.95722208,1.734705994,6.440867158,0.999990942,T,T
ENSG00000011260,0.835283333,UTP18,testing,186.2844305,17.99803193,-0.31233847,3.268467743,0.415444933,F,F
ENSG00000145335,0.83525,SNCA,HItraining,38.8493206,5.79530828,0.537492312,2.384668165,0.841962359,T,T
ENSG00000137872,0.835233333,SEMA6D,testing,357.880609,34.66616523,0.824278306,5.32760763,0.999469976,T,T
ENSG00000138449,0.834916667,SLC40A1,HItraining,174.7028178,20.1867736,1.765266689,4.009699769,0.977595135,T,T
ENSG00000166848,0.8349,TERF2IP,testing,155.6477334,9.046635912,1.39757984,1.662065364,0.022797301,F,F
ENSG00000119547,0.834166667,ONECUT2,testing,254.157665,7.290672446,3.195627775,2.674690117,0.903998414,T,T
ENSG00000148672,0.834083333,GLUD1,testing,232.510999,16.35737309,4.892106691,2.536778323,0.013935465,T,T
ENSG00000272772,0.834083333,,testing,NA,NA,NA,NA,NA,F,F
ENSG00000270757,0.83385,HSPE1-MOB4,testing,71.21261161,11.27204121,2.562619651,3.030715397,0.889798358,T,T
ENSG00000115541,0.833833333,HSPE1,testing,30.25798082,4.857500951,1.445649722,2.183213169,0.787528048,T,T
ENSG00000113575,0.833666667,PPP2CA,testing,111.6549548,12.55607325,4.474058995,3.5100763,0.985509348,T,T
ENSG00000164032,0.833666667,H2AFZ,testing,59.48562628,6.06692762,3.645605819,2.439911721,0.855327139,T,T
